Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Random,32126," Alright, alright, Eddie.  Don't patronize me.
",1,0,0,0,7,A21753FQKCM5DQ,ANGX5PAAYGL9P,A22SZHZTF72TRM,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.7
Random,204594," You want a war?  Fine.  We are a thousand.  They outnumber us by ten! Who will you kill?  Which tribe?
",1,0,0,0,3,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.3
Random,410137," I want to go with you!
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARSOFYBFN51Q0,A28TXBSZPWMEU9,A00613921OIEGJA322163,0.5
Random,410135," Then, please, which is correct? You've sworn today the patient ate one hour ago.  Four years ago you swore she ate nine hours ago? Which is the lie.  When were you lying?
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,117167," Pick you up Friday, then
",1,0,0,0,5,A1T5YMBH35PDBX,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A194CUACV9SQ1K,0.5
Random,509758," I'm not laughing at you.  Go on, please.
",1,0,0,0,7,A377FGOJB9OTNG,A233ONYNWKDIYF,A1F4D2PZ7NNWTL,ABM77ZQWCHPNX,A13CO3B2BRXQLZ,0.7
Random,184719," I like well what I see.  It pleases me.
",1,0,0,0,7,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.7
Random,445105," I'll call it... tails.
",1,0,0,0,5,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,0.5
Random,236459," It's not your fault.  Mike, please get off the case.
",1,0,0,0,7,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3TFQK7QK8X6LM,0.7
Random,627663," Chet's parents don't know about it, so please keep it quiet.  But you can bring someone if you like.
",1,0,0,0,7,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,0.7
Random,473226," Touch of the flu.
",1,0,0,0,5,A233ONYNWKDIYF,A38WUWONC7EXTO,A1CIIX0CB0GR7H,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,173743," You get the girl.
",1,0,0,0,5,ANMGOZ451W9ZN,A2MUBAL0UA1KUN,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A37ADCYLCSB5O2,0.5
Random,627665," She's reaching into her panties -- something is strapped to her leg.  Oh, God...please don't let it be a dick.
",1,0,0,0,3,AE3D6SE2D8UPQ,A6YO9886DY2SC,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A13CO3B2BRXQLZ,0.3
Random,213113," I still can't believe Eddie's gone.
",1,0,0,0,5,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,0.5
Random,499601," More than enough, actually.  I beg you, no more, please.
",1,0,0,0,7,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.7
Random,618715," Hey man. . .  You don ' t think I can be ""cool""?  You don't think I can be ""laid back"" like everyone else?
",1,0,0,0,3,A233ONYNWKDIYF,A38WUWONC7EXTO,A1CIIX0CB0GR7H,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.3
Random,281622," No hurt Jimmy, sir... oh no, please, sir...
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,0.7
Random,559444," Uh, excuse me, please. Hello, Rick.
",1,0,0,0,7,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,0.7
Random,627064," Monsieur Masse says he'd like another manuscript, quick as you please. He's got himself three presses, and he can't print 'em fast enough.
",1,0,0,0,5,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,388258," Whether you tell us or not, we'll find out.  Better if it comes from you.
",1,0,0,0,3,A2ZABRSFZKUOKV,ANMGOZ451W9ZN,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.3
Random,371085," What's he looking for?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ASDKBXZBSJNZD,A2QH1BQA6GR48O,A19ZT0TQPFA2,0.5
Random,141496," You know who The Raincoats are?
",1,0,0,0,5,A3I83CQLOZRO79,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,AIPK94CUWL45W,0.5
Random,619448," Can I have my desk please.
",1,0,0,0,7,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,0.7
Random,368034," I know you ain't particularly pleased bein' here.
",1,0,0,0,5,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,260618," I realize that the men of this fine institution are severely lacking, but killing yourself so you can be with William Shakespeare is beyond the scope of normal teenage obsessions.  You're venturing far past daytime talk show fodder and entering the world of those who need very expensive therapy.
",1,0,0,0,3,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.3
Random,455422," You don't know that lunatic yet? Whims - egotistic whims!  Like the gag - when you got him for a friend, you don't need an enemy!  That's what the fight with Bartha was about. ""Leo"", I says, ""Hunsecker froze me out.  So I'm eating humble pie this month - please print me an item.""
",1,0,0,0,3,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,0.3
Random,200038," Ma'am, please get out of your vehicle...
",1,0,0,0,7,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.7
Random,204025," Couple thousand. Most of them evil
",1,0,0,0,5,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,0.5
Random,600819," You're right, Mothershead, please forgive me... Of course, I appreciate everything you've done for John, and I'm glad that you are concerned about his welfare. But, I'm the physician in charge and I must do what I think best. I'm also very late, so please forgive me.
",1,0,0,0,7,A233ONYNWKDIYF,A1E0EK09CA5OIO,A3ACTDP7KEU5IW,A2JBYOEZH64Y5E,ARWMIQV2EW4PO,0.7
Random,246591," But, I mean, didn't you ever go out on a limb for somebody?  I mean, you shoulda heard her there.  Tellin' her whole story...I believed her.
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A3S5L3I8O3Q2G,0.5
Random,376262," He practically proposed when he found out we had the same dermatologist. I mean. Dr. Bonchowski is great an all, but he's not exactly relevant party conversation.
",1,0,0,0,5,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,AD317NO9623GZ,ANVEDG15GV3QE,A3IHLWMZNBLUR4,0.5
Random,426604," Fill this out please. And I'll need a card.
",1,0,0,0,7,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,0.7
Random,466149," 'Las Vegas, please. I do not speak English.' What is hitchhike?
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,386811," Don't apologize, please.  I can't stand women who apologize for wanting sex.
",1,0,0,0,7,A233ONYNWKDIYF,AYG3MF094634L,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,AZOAW8JH5HJJK,0.7
Random,626628," I cannot ignore the verdict of my council.
",1,0,0,0,5,ANGX5PAAYGL9P,A2YFPO0N4GIS25,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,401568," I was in the laundromat. I saw your car. Thought I'd say hi.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.5
Random,139064," Yes, please.  You said he gave a name...
",1,0,0,0,7,A21753FQKCM5DQ,A2UFD1I8ZO1V4G,AAZKHFKG1B8VQ,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,0.7
Random,463170," Depends on the topic. My fenders don't really whip me into a verbal frenzy.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,ANVEDG15GV3QE,0.7
Random,380636," Am I supposed to feel better? Like, right now?  Or do I have some time to think about it?
",1,0,0,0,3,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1RT9SQ9D9DLOV,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,0.3
Random,191484," Not here, Major, there are people, if anybody should see... please, please, Major...
",1,0,0,0,10,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,1
Random,321810," No.  Tell me what you want to say.
",1,0,0,0,3,A233ONYNWKDIYF,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A3TFQK7QK8X6LM,A1DTQSIIYIZL62,0.3
Random,626622," Would you excuse us, please...?
",1,0,0,0,7,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A2MWGIVIKOXWYM,A2NRW37D7QPLRE,A2LQ33BQ8G259D,0.7
Random,221905," I've got a proposition for you. Listen very carefully, please.
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A07479753QYCZ4D30VB72,A29B522D0BX6HN,AIPK94CUWL45W,0.7
Random,141877," I'm pleased.  I really am.  Really....
",1,0,0,0,7,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.7
Random,344970," Yeah.  She left with some bikers Big ones.  Full of sperm.
",1,0,0,0,5,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.5
Random,596836," And he means that strictly in a non- prison-movie type of way.
",1,0,0,0,5,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.5
Random,619538," I am certainly glad to hear it. I know he'll be pleased.
",1,0,0,0,5,A233ONYNWKDIYF,A2VMJFBCB921NI,AYG3MF094634L,AQENCS423BKON,AHH34KPTA2LSS,0.5
Random,628882," Are you my attorney?  I'm Emil.  I'm insane.
",1,0,0,0,3,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,0.3
Random,622349," Be careful, oh please be careful.  We'll never get out of here alive, I know it.  I just feel it.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,0.7
Random,128765," Because I don't want to. It's a stupid tradition.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.3
Random,134055," I'd like this cashed, please.
",1,0,0,0,7,AW6UIL04MLQ9N,A21FGAQF6DQ9D9,A1BJTTNDDFZ3ZP,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,0.7
Random,619199," Don't get up. And please stop acting as if I were the queen mother.
",1,0,0,0,3,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,0.3
Random,299080," If you found me steppin' on your crime scene - it might piss you off, too.  What about the report?
",1,0,0,0,3,A2WKPCZU4U110T,AVHARSCRX7M9E,A2ULMYRKQMNNFG,A3E11SHVDD48Z8,AZ1RJVNOZFIWV,0.3
Random,134050," What 're you talking about?
",1,0,0,0,5,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2AMGE57IJVSHF,A3U7P73AIQVS9S,0.5
Random,622019," May I ask by whom?
",1,0,0,0,5,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.5
Random,621837," I'd like one of your cigarettes, please.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,0.7
Random,459409," Nuisance value.  Maybe they have! Maybe they have! Maybe they have!  Mr. and Mrs. Semple, please. How do you do?
",1,0,0,0,7,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28K8ST8B2XU0N,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,622010," Now don't get upset. Daddy, but there's this boy... and I think he might ask...
",1,0,0,0,5,A233ONYNWKDIYF,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A3EJ5TT2ZGBIDA,A3FGBGZ4RKH712,0.5
Random,626286," For the love of God....please...?
",1,0,0,0,7,A233ONYNWKDIYF,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A3EJ5TT2ZGBIDA,A3FGBGZ4RKH712,0.7
Random,538180," Indeed.  The world is full of mercenaries -- and states often make use of them, when it benefits them.  My only concern is the welfare and prosperity of Spain.
",1,0,0,0,5,A1RPVYUPJZGM9Z,A21753FQKCM5DQ,A2WKPCZU4U110T,AVWFW00UYDVUD,AO5E3LWBYM72K,0.5
Random,560278," I'm asking you.  I'm asking you if you know why Clauida will not speak to you....please, Jimmy....tell me.
",1,0,0,0,7,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A3E157ZN8XPUKJ,A26NYABOD7YBW8,A38WUWONC7EXTO,0.7
Random,371668," I'm serious, man, he's whacked.  He sold his own liver on the black market so he could buy new speakers.
",1,0,0,0,3,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,0.3
Random,620143," You have the largest penis. Can we go please?
",1,0,0,0,1,A377FGOJB9OTNG,A1N6LHJ8AZZ85F,AVHARSCRX7M9E,AC25X12LNYY6Y,A22CF8BF9YQND7,0.1
Random,374119," You might wanna think about it
",1,0,0,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,0.5
Random,37677," Let's have some fun.  Bring in Herr Mozart, please. But slowly, slowly. I need a minute to practice.
",1,0,0,0,7,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,A3BFHU8LCKKM3X,AMSWIR4J9XEIJ,0.7
Random,133626," It's getting so a girl can't step out of the room without being discussed by a bunch of old ladies.  Hello, Post... Mr. Walter Burns, please.
",1,0,0,0,7,A1VE0KG5BAO7EU,A3454T4PU9GJM0,A2ULMYRKQMNNFG,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.7
Random,620420," I'm telling you I don't care what time you think you're in. You're not William Starks. [Beat] I don't believe in many things, but I believe in death. And it doesn't give back what it takes. So whoever you are...I did a nice thing, you've made me regret it enough already, so please, just leave.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AVHARSCRX7M9E,A13CO3B2BRXQLZ,AEYHIQUDWJ3KV,0.5
Random,357026," Detective - can you tell us what happened here?
",1,0,0,0,5,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.5
Random,504801," You considered becoming a prostitute?
",1,0,0,0,3,A16PRU8T6NZLN5,ANMGOZ451W9ZN,A3454T4PU9GJM0,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.3
Random,39705," My father wouldn't approve of that that
",1,0,0,0,5,A049499332VKQ31EB7MV5,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,0.5
Random,622123," No, wait... please... listen...
",1,0,0,0,7,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.7
Random,476437," You don't know how pleased he'll be.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.5
Random,627441," We left three weeks ago, Alonso. Can't be that near.
",1,0,0,0,5,A2ZABRSFZKUOKV,AC25X12LNYY6Y,A22CF8BF9YQND7,A13CO3B2BRXQLZ,A3HZVDLYFUZ7KE,0.5
Random,45337," Shh... yes, yes. Sit with me, please... Morgana.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A2AMGE57IJVSHF,A29B522D0BX6HN,0.7
Random,627331," Oh, please, your life doesn't suck. His life sucks.
",1,0,0,0,3,A233ONYNWKDIYF,A1E0EK09CA5OIO,A3ACTDP7KEU5IW,A2JBYOEZH64Y5E,ARWMIQV2EW4PO,0.3
Random,604319," A moment alone, please.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,622124," I almost had to yoke him this afternoon.  Tell me, tell me, Radio Raheem, to turn my music down. Didn't even say please.  Who the fuck he think he is?  Don Corleone and shit.
",1,0,0,0,1,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,0.1
Random,626130," You were right. She's still pissed.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,0.5
Random,627448," I really, really, really wanna go, but I can't.  Not unless my sister goes.
",1,0,0,0,7,A2WKPCZU4U110T,A22SZHZTF72TRM,A1TLLJDX8H4JP1,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,0.7
Random,341053," Fine -- go now if you want, but not with me!  You may have a duty to God but I have a duty to my people, and my people are starving!  So right now I'm going to take the food back to the city, and if you can please calm down, and let me accompany you to Orleans, it will be my honor to welcome you.
",1,0,0,0,3,A233ONYNWKDIYF,A6YO9886DY2SC,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,0.3
Random,627338," Thirty-percent.  No more.  Or I call another lawyer.  This is the biggest case of your life.  Don't try to negotiate.  Thirty percent.  Say yes or no.
",1,0,0,0,5,A233ONYNWKDIYF,A2VMJFBCB921NI,AYG3MF094634L,AQENCS423BKON,AHH34KPTA2LSS,0.5
Random,626136," Well if you need anything, please feel free to ask me.  Just a reminder we have fabulous cuisine available 24 hours in the earthrise room, and a large selection of vintage wines here in our ship bar.
",1,0,0,0,7,A6YO9886DY2SC,AO5E3LWBYM72K,A3KVLFBRO8X2MZ,A1E0EK09CA5OIO,A2UBXHCHM2I6IL,0.7
Random,334434," Patrick, Pat, you're not looking at the big picture.  Joey's just a pawn. We set this whole thing up so Cameron can get the girl.
",1,0,0,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,ASMS4TMF7H5CR,0.5
Random,30169," No, they won't. Not when you are there. Oh, please, be a sport. Please ask me.
",1,0,0,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,A207OR9LV0PAPY,0.7
Random,626316," Miss Itsu.  In here, please.
",1,0,0,0,7,A22SZHZTF72TRM,AO5E3LWBYM72K,AVHARSCRX7M9E,A3TFQK7QK8X6LM,A3FGBGZ4RKH712,0.7
Random,628665," Your Excellency, please don't think me silly, but I'd love to have a picture of you.  I want to hang it in my bedroom.
",1,0,0,0,7,A233ONYNWKDIYF,AEWF3138PFWEN,A1GWSZ4I2QGCNJ,A2ULMYRKQMNNFG,AZ1RJVNOZFIWV,0.7
Random,542929," Oh, no, my little Volga boatman. Have you forgotten our First Commandment: Never Complain -- Never Explain. It has worked so often and so perfectly, don't let's break the rule. And please don't look so guilty, otherwise I'll...
",1,0,0,0,3,A233ONYNWKDIYF,A22SZHZTF72TRM,AHH34KPTA2LSS,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.3
Random,291777," So tabloids don't have to do re enactments.  They going to have real movie this time.
",1,0,0,0,5,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.5
Random,548246," They won't until this is over.
",1,0,0,0,5,A049499332VKQ31EB7MV5,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,0.5
Random,415766," Their real names, please.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.7
Random,84622," Will you guys shut up, please?
",1,0,0,0,3,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,0.3
Random,622658," This is all a mistake. Jack, please take that mask off.
",1,0,0,0,7,A21753FQKCM5DQ,A1QV3X9YMQQ3OQ,A2GSW5RBAT5LQ5,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,167934," I don't want to hurt you, Catwoman. Yet.  After tomorrow, you can do anything you want, but please, just stay out of sight for the next 24 hours. I won't stand by and watch my leader get all emotional over an animal like you. I warn you, don't tempt Captain God when he is angry. Let is complete our mission in peace.
",1,0,0,0,3,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.3
Random,452610," Listen, I'm busy. Nobody has access to those files except studio execs. Can you please go away now?
",1,0,0,0,3,ANMGOZ451W9ZN,AO5E3LWBYM72K,A3HL4QP95BEAG3,A2MWGIVIKOXWYM,A2UBXHCHM2I6IL,0.3
Random,506175," When you dropped me off at the house, it was very late.  My parents were waiting up for me. As soon as I got in the door, they starting yelling and cursing at me.  I was so upset... I told them I slept with you.  My mothers slapped me.  That was the first time she'd ever hit me.  I couldn't believe it.  I ran out of the house and into the woods as fast and as far as I could run. I was crying.  They had destroyed the most beautiful night of my life and I wanted to punish them for that.  I decided to hide out all night.  They'd be so worried that they'd be sorry for what they did to me.  The woods were cold and damp from the rain.  I found a dry spot under a rotted oak tree and I guess I fell asleep.  All I can remember next is being startled out of sleep by the sound of footsteps.  I thought it was my father so I hid behind the tree. But the footsteps just stopped. The woods were dark.  I couldn't see anything.  I heard a cracking noise behind me.  I turned around and... and... oh, God... there was this hideous looking man.  So grotesque he was almost inhuman.  He had a knife and he started to slash away at me, again and again.  I was so hysterical and I don't know how I was able to get away.  I ran and ran, but he kept coming.  He was big but so fast.  He caught me and pulled me down to the ground and he... he... ripped my blouse off. I was screaming, but who could hear me?  Then... oh, God... he dragged me by the hair along the ground.  I was kicking and yelling.  He dragged me deeper and deeper into the woods.  Oh, please... please...
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,0.5
Random,620752," C'mon.  It's not that bad
",1,0,0,0,5,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,0.5
Random,622653," You're gonna pay me to take out some girl?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1BJTTNDDFZ3ZP,A3454T4PU9GJM0,A2ULMYRKQMNNFG,0.5
Random,58362," John, please let me go with you! Please, John!
",1,0,0,0,10,A3I83CQLOZRO79,A233ONYNWKDIYF,AI4WWBB2PNCKH,A26YKYQIA3GX8B,A28K8ST8B2XU0N,1
Random,391245," Oh, please. Come on, John. You're fucking your wife's sister and you hardly been married a year. You're a liar. But at least I know you're a liar. It's the people that don't know, like Ann, that have to watch out.
",1,0,0,0,1,A199E33VY97TR,A2GSW5RBAT5LQ5,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,A26NYABOD7YBW8,0.1
Random,363902," He said he was her cousin.  I told him where she works.  They were just here.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,0.5
Random,218513," Your loyalty to me and your service to the regiment has pleased me very well -- and now there is another occasion on which you may make yourself useful to us; if you succeed, depend on it, your reward will be your discharge from the army, and a bounty of 100 guineas.
",1,0,0,0,7,APDWVWS2HMSFD,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,569183,"Okay -- you're gonna need to learn how to lie.
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.5
Random,186097," Go away -- please.
",1,0,0,0,3,A233ONYNWKDIYF,APDWVWS2HMSFD,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A3IHLWMZNBLUR4,0.3
Random,157746," Forgive me, Father.  For I have sinned.
",1,0,0,0,7,AW6UIL04MLQ9N,A34A6MSJTD9A4L,A3MN5VOZFQPNZF,AC25X12LNYY6Y,A1DTQSIIYIZL62,0.7
Random,792," It's just a party. Daddy.
",1,0,0,0,5,ANMGOZ451W9ZN,AW6UIL04MLQ9N,ATVSN1P3Z1NRY,AC25X12LNYY6Y,A2MWGIVIKOXWYM,0.5
Random,526810," Promise...please don't THX leaves the room.
",1,0,0,0,7,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,0.7
Random,495766," You have to find them, Utapan.  Look what they did!
",1,0,0,0,3,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.3
Random,20054," Sarah Lawrence is on the other side of the country.
",1,0,0,0,5,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.5
Random,628704," Jesus Adam, can we not get into this now please?
",1,0,0,0,3,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,0.3
Random,620870," Will you please call the chair people?
",1,0,0,0,7,A36UK50UE5YFVZ,A3LXBP8T6JMY9B,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,0.7
Random,387620," Forget her sister, then.
",1,0,0,0,5,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.5
